date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:54:44	205171/205171	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:47:01%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/worker-using-equipment-in-crane-manufacturing-faci-2022-03-07-23-59-15-utc-1.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/worker-using-equipment-in-crane-manufacturing-faci-2022-03-07-23-59-15-utc-1.jpg	(from https://advanture.icu/dizoil/career/)
19:54:44	970/970	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/feed/index.html	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:45	34166/34166	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:45%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/posts/323	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/posts/323.json	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:45	2868/2868	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:45%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Foil-and-innovation-how-research-and-development-are-driving-the-industry-forward%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embedb5d5.json	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:53:46%20GMT	https://advanture.icu/dizoil/?p=323	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index3cee.html	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:45	2949/2949	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:53:46%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Foil-and-innovation-how-research-and-development-are-driving-the-industry-forward%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embedb34e	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:48	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2009%20Apr%202022%2001:37:18%20GMT	https://advanture.icu/dizoil/wp-includes/js/comment-reply.min.js?ver=6.2.2	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-includes/js/comment-reply.min3781.js	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:48	73213/73213	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Mar%202023%2011:15:55%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-32.css?ver=1678792555	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-32ecee.css	(from https://advanture.icu/dizoil/faq/)
19:54:49	677/677	---M-Z	200	added ('OK')	text/css	date:Fri,%2012%20May%202023%2012:40:58%20GMT	https://advanture.icu/dizoil/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://advanture.icu/dizoil/faq/)
19:54:51	78069/78069	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:46:34%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog05-1024x768.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog05-1024x768.jpg	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:52	42196/42196	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:51%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/pages/32	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/pages/32.json	(from https://advanture.icu/dizoil/faq/)
19:54:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:53:53%20GMT	https://advanture.icu/dizoil/?p=32	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index6c46.html	(from https://advanture.icu/dizoil/faq/)
19:54:53	2303/2303	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:54%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2Ffaq%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embed4e5b.json	(from https://advanture.icu/dizoil/faq/)
19:54:54	118956/118956	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202023%2014:26:23%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog02.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog02.jpg	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:54	2355/2355	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:53:55%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embedda56	(from https://advanture.icu/dizoil/faq/)
19:54:55	66936/66936	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2017:43:58%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-26.css?ver=1678729438	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-26a757.css	(from https://advanture.icu/dizoil/contact/)
19:54:56	2323/2323	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:56%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2Fcontact%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embedfedc.json	(from https://advanture.icu/dizoil/contact/)
19:54:56	47929/47929	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:56%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/pages/26	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/pages/26.json	(from https://advanture.icu/dizoil/contact/)
19:54:57	107681/107681	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:46:36%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog03.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog03.jpg	(from https://advanture.icu/dizoil/2023/03/09/oil-and-innovation-how-research-and-development-are-driving-the-industry-forward/)
19:54:57	2375/2375	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:53:57%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embed24eb	(from https://advanture.icu/dizoil/contact/)
19:54:57	635/635	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:58%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/categories/7	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/categories/7.json	(from https://advanture.icu/dizoil/category/oil-harvest/)
19:54:59	2380/2380	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:53:59%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/posts/321	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/posts/321.json	(from https://advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/)
19:54:59	32589/32589	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/category/oil-harvest/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/category/oil-harvest/feed/index.html	(from https://advanture.icu/dizoil/category/oil-harvest/)
19:55:00	2903/2903	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:00%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fnavigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embedd19f.json	(from https://advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/)
19:55:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:54:00%20GMT	https://advanture.icu/dizoil/?p=321	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index8ee7.html	(from https://advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/)
19:55:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:53:59%20GMT	https://advanture.icu/dizoil/?p=26	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index88b9.html	(from https://advanture.icu/dizoil/contact/)
19:55:00	991/991	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/feed/index.html	(from https://advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/)
19:55:01	2984/2984	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:54:01%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fnavigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embed6b48	(from https://advanture.icu/dizoil/2023/03/09/navigating-the-geopolitics-of-oil-understanding-global-markets-and-political-influences/)
19:55:02	626/626	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:02%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/categories/6	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/categories/6.json	(from https://advanture.icu/dizoil/category/industry/)
19:55:02	5351/5351	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/category/industry/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/category/industry/feed/index.html	(from https://advanture.icu/dizoil/category/industry/)
19:55:03	62057/62057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:46:44%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog03-1024x768.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog03-1024x768.jpg	(from https://advanture.icu/dizoil/category/industry/)
19:55:06	65733/65733	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2019:54:04%20GMT	https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/index.html	(from https://advanture.icu/dizoil/category/industry/)
19:55:09	121313/121313	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202023%2014:26:28%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog01-1-1024x768.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog01-1-1024x768.jpg	(from https://advanture.icu/dizoil/category/industry/)
19:55:21	2280/2280	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:21%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/posts/319	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/posts/319.json	(from https://advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/)
19:55:21	2735/2735	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:22%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fthe-role-of-oil-in-a-rapidly-evolving-energy-landscape%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embede2c4.json	(from https://advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/)
19:55:22	891/891	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/feed/index.html	(from https://advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/)
19:55:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:54:23%20GMT	https://advanture.icu/dizoil/?p=319	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index63fb.html	(from https://advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/)
19:55:22	2816/2816	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:54:23%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fthe-role-of-oil-in-a-rapidly-evolving-energy-landscape%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embed8744	(from https://advanture.icu/dizoil/2023/03/09/the-role-of-oil-in-a-rapidly-evolving-energy-landscape/)
19:55:23	2344/2344	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:23%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/posts/317	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/posts/317.json	(from https://advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/)
19:55:23	955/955	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/feed/index.html	(from https://advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/)
19:55:24	2843/2843	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:24%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fsustainability-in-oil-production-balancing-environmental-and-economic-needs%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embed38b7.json	(from https://advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/)
19:55:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:54:24%20GMT	https://advanture.icu/dizoil/?p=317	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index4ef8.html	(from https://advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/)
19:55:24	2924/2924	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:54:25%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fsustainability-in-oil-production-balancing-environmental-and-economic-needs%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embedb2e3	(from https://advanture.icu/dizoil/2023/03/09/sustainability-in-oil-production-balancing-environmental-and-economic-needs/)
19:55:25	2317/2317	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:26%20GMT	https://advanture.icu/dizoil/wp-json/wp/v2/posts/315	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/wp/v2/posts/315.json	(from https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/)
19:55:26	165879/165879	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:46:26%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog04.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/Blog04.jpg	(from https://advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-26.css?ver=1678729438)
19:55:26	928/928	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ca58eaf63057af971a8cfe6b09fff03f%22	https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/feed/	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/feed/index.html	(from https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/)
19:55:27	2800/2800	---M-Z	200	added ('OK')	application/json	date:Mon,%2029%20May%202023%2019:54:27%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fexploring-the-future-of-oil-how-technology-is-shaping-the-industry%2F	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embeda357.json	(from https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/)
19:55:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20May%202023%2019:54:27%20GMT	https://advanture.icu/dizoil/?p=315	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/index7d3e.html	(from https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/)
19:55:28	2881/2881	---M-Z	200	added ('OK')	text/xml	date:Mon,%2029%20May%202023%2019:54:29%20GMT	https://advanture.icu/dizoil/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fadvanture.icu%2Fdizoil%2F2023%2F03%2F09%2Fexploring-the-future-of-oil-how-technology-is-shaping-the-industry%2F&format=xml	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-json/oembed/1.0/embeddac0	(from https://advanture.icu/dizoil/2023/03/09/exploring-the-future-of-oil-how-technology-is-shaping-the-industry/)
19:55:32	276106/276106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:47:36%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/high-angle-view-of-oil-transfer-between-coastal-oi-2022-03-07-23-56-36-utc-1.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/high-angle-view-of-oil-transfer-between-coastal-oi-2022-03-07-23-56-36-utc-1.jpg	(from https://advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-86.css?ver=1678985407)
19:55:32	210632/210632	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2013:47:20%20GMT	https://advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/oil-refinery-plant-from-industry-zone-oil-and-gas-2023-01-24-13-16-09-utc-1.jpg	C:/My%20Web%20Sites/boo/advanture.icu/dizoil/wp-content/uploads/sites/13/2023/03/oil-refinery-plant-from-industry-zone-oil-and-gas-2023-01-24-13-16-09-utc-1.jpg	(from https://advanture.icu/dizoil/wp-content/uploads/sites/13/elementor/css/post-87.css?ver=1678798590)
